,config,strategy,model,version,wait_time
675,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,36.25
676,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,13.25
677,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
678,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
679,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,7.0
680,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.75
681,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,5.0
682,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,3.75
683,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,2.5
684,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
685,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
686,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,29.5
687,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,9.0
688,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
689,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,9.5
690,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.75
691,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,5.25
692,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
693,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.75
694,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
695,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
696,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,12.25
697,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.25
698,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,31.5
699,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,16.5
700,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
701,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
702,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,4.5
703,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
704,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
705,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
706,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,7.0
707,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.25
708,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.5
709,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
710,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,11.25
711,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,5.25
712,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
713,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
714,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.5
715,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.75
716,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.5
717,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.75
718,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,13.75
719,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
720,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
721,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.75
722,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
723,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.0
724,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
725,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,7.75
726,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
727,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.0
728,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
729,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,3.0
730,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,11.5
731,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.0
732,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,8.5
733,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
734,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,15.75
735,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.75
736,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
737,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,6.5
738,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,0.25
739,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,12.75
740,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,30.25
741,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,8.75
742,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,7.5
743,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,1.0
744,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
745,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
746,Config 3,Flexible,Config 3 - Flexible Charging,norm_w_sum,
